Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
256438,The Consumer's Guide to Effective Environmental Choices: Practical Advice from The Union of Concerned Scientists,Michael Brower,"Brower, Michael","Warren Leon, The Union Of Concerned Scient","=""060980281X""","=""9780609802816""",4,3.62,Harmony,Paperback,304,1999,1999,2009/12/31,2009/12/09,"environmental-science, library","environmental-science (#1), library (#78)",read,"This book is a bit dated (from 1999), but most of the advice is still appropriate. The authors do a good job of focusing on the most significant actions people can take.",,,,,,0,,,,,
432853,Biomimicry: Innovation Inspired by Nature,Janine M. Benyus,"Benyus, Janine M.",,"=""0060533226""","=""9780060533229""",0,4.02,William Morrow Paperbacks,Paperback,320,2002,1997,,2009/12/09,"to-read, design","to-read (#19), design (#4)",to-read,,,,,,,0,,,,,
5579,"Eat, Drink, and Be Healthy: The Harvard Medical School Guide to Healthy Eating",Walter C. Willett,"Willett, Walter C.",Patrick J. Skerrett,"=""0743266420""","=""9780743266420""",4,4.04,Free Press,Paperback,352,2005,2001,2010/03/05,2009/11/30,"food, health, library","food (#4), health (#1), library (#75)",read,,,,,,,0,,,,,
461104,The Ascent of Man,Jacob Bronowski,"Bronowski, Jacob",,"=""0316109339""","=""9780316109338""",0,4.19,Little Brown and Company,Paperback,520,1976,1973,,2009/11/29,"to-read, history","to-read (#18), history (#2)",to-read,,,,,,,0,,,,,
16703,The Yiddish Policemen's Union,Michael Chabon,"Chabon, Michael",,"=""0007149824""","=""9780007149827""",4,3.69,HarperCollins,Hardcover,414,2007,2007,2009/12/11,2009/11/29,"hugo-nebula, alt-history","hugo-nebula (#6), alt-history (#1)",read,,,,,,,0,,,,,
225111,"The Laws of Simplicity: Design, Technology, Business, Life",John Maeda,"Maeda, John",,"=""0262134721""","=""9780262134729""",3,3.88,MIT Press (MA),Hardcover,100,2006,2006,2009/12/20,2009/11/13,design,design (#1),read,"This book is pretty short, yet the author filled it with several informal ramblings, which means the amount of good content in the book is pretty small. I expected something a little more professional or academic from an MIT professor. This book is just a rough and loose outpouring of unrefined ideas, which the author admits to in his introduction. I'm not a fan of books written with blog-style prose and quality. However, because he stated that it was his purpose to put out some rough ideas I am willing to give it 3 stars instead of 2.<br/><br/>I would recommend this to people interested in design. It is by no means authoritative or ground-breaking, but it is a very quick read (1 day) and does have a few nuggets of food for thought that make it worthwhile.",,,,,,0,,,,,
28815,Influence: The Psychology of Persuasion,Robert B. Cialdini,"Cialdini, Robert B.",,"=""006124189X""","=""9780061241895""",0,4.17,HarperBusiness,Paperback,320,2006,1984,,2009/10/15,to-read,to-read (#16),to-read,,,,,,,0,,,,,
840,The Design of Everyday Things,Donald A. Norman,"Norman, Donald A.",,"=""0465067107""","=""9780465067107""",4,4.18,Basic Books,Paperback,240,2002,1988,2009/11/11,2009/10/12,"cognitive-science, design","cognitive-science (#2), design (#9)",read,,,,,,,0,,,,,
6688629,The Visual Miscellaneum: A Colorful Guide to the World's Most Consequential Trivia,David McCandless,"McCandless, David",,"=""0061748366""","=""9780061748363""",4,3.91,Harper Design,Hardcover,256,2009,2009,2010/12/11,2009/10/07,"information-studies, design","information-studies (#5), design (#8)",read,,,,,,,0,,,,,
6391414,Moral Panics and the Copyright Wars,William Patry,"Patry, William",,"=""0195385640""","=""9780195385649""",0,3.80,"Oxford University Press, USA",Hardcover,266,2009,2009,,2009/09/30,"to-read, law, intellectal-property-law","to-read (#15), law (#3), intellectal-property-law (#2)",to-read,,,,,,,0,,,,,
412376,"Descartes' Error: Emotion, Reason and the Human Brain",António R. Damásio,"Damásio, António R.",Grosset & Dunlap,"=""0380726475""","=""9780380726479""",4,3.97,Harpperen,Paperback,312,1995,1994,2009/11/14,2009/09/14,cognitive-science,cognitive-science (#1),read,,,,,,,0,,,,,
2748098,Born Digital: Understanding the First Generation of Digital Natives,John Palfrey,"Palfrey, John",Urs Gasser,"=""0465005152""","=""9780465005154""",2,3.50,Basic Books,Hardcover,288,2008,2008,2009/12/11,2009/09/14,"privacy, information-studies, sociology","privacy (#1), information-studies (#17), sociology (#17)",read,,,,,,,0,,,,,
1868,Observing the User Experience: A Practitioner's Guide to User Research,Mike Kuniavsky,"Kuniavsky, Mike",,"=""1558609237""","=""9781558609235""",1,3.92,Morgan Kaufmann Publishers,Paperback,576,2003,2003,2008/01/01,2009/09/12,"information-studies, design","information-studies (#27), design (#11)",read,,,,,,,0,,,,,
235141,The Structural Transformation of the Public Sphere: An Inquiry Into a Category of Bourgeois Society,Jürgen Habermas,"Habermas, Jürgen",Thomas Burger,"=""0262581086""","=""9780262581080""",0,3.86,Mit Press,Paperback,326,1991,1962,,2009/09/11,"to-read, philosophy, sociology","to-read (#14), philosophy (#5), sociology (#12)",to-read,,,,,,,0,,,,,
96659,Spheres of Justice: A Defense of Pluralism and Equality,Michael Walzer,"Walzer, Michael",,"=""0465081894""","=""9780465081899""",0,3.84,Basic Books,Paperback,364,1984,1983,,2009/09/09,"to-read, law, political-science","to-read (#13), law (#2), political-science (#5)",to-read,,,,,,,0,,,,,
134825,The Cathedral & the Bazaar: Musings on Linux and Open Source by an Accidental Revolutionary,Eric S. Raymond,"Raymond, Eric S.",Bob Young,"=""0596001088""","=""9780596001087""",0,3.83,O'Reilly Media,Paperback,258,2001,1999,,2009/08/27,"to-read, oss","to-read (#12), oss (#1)",to-read,,,,,,,0,,,,,
434706,The Success of Open Source,Steven Weber,"Weber, Steven",,"=""0674018583""","=""9780674018587""",0,3.92,Harvard University Press,Paperback,312,2005,2004,,2009/08/27,"to-read, oss","to-read (#12), oss (#2)",to-read,,,,,,,0,,,,,
3368,Don't Make Me Think: A Common Sense Approach to Web Usability,Steve Krug,"Krug, Steve",,"=""0321344758""","=""9780321344755""",4,4.23,New Riders Publishing,Paperback,201,2005,2000,2010/01/01,2009/08/08,"design, information-studies","design (#2), information-studies (#23)",read,,,,,,,0,,,,,
14721,The Wealth of Networks: How Social Production Transforms Markets and Freedom,Yochai Benkler,"Benkler, Yochai",,"=""0300110561""","=""9780300110562""",5,3.96,Yale University Press,Hardcover,528,2006,2006,2009/09/12,2009/08/04,"intellectal-property-law, oss, information-studies","intellectal-property-law (#1), oss (#3), information-studies (#18)",read,,,,,,,0,,,,,
827,"The Diamond Age: or, A Young Lady's Illustrated Primer",Neal Stephenson,"Stephenson, Neal",,"=""0553380966""","=""9780553380965""",5,4.19,Spectra,Paperback,499,2000,1995,2009/11/29,2009/07/01,"scifi, cyberpunk","scifi (#23), cyberpunk (#1)",read,,,,,,,0,,,,,
30833,The Death and Life of Great American Cities,Jane Jacobs,"Jacobs, Jane",,"=""0375508732""","=""9780375508738""",5,4.31,Random House,Hardcover,472,2002,1961,2011/11/08,2009/06/30,"sociology, political-science, urban-studies","sociology (#11), political-science (#4), urban-studies (#2)",read,,,,,,,0,,,,,
572018,The Digital Person: Technology and Privacy in the Information Age,Daniel J. Solove,"Solove, Daniel J.",,"=""0814740375""","=""9780814740378""",5,3.48,New York University Press,Paperback,283,2006,2004,2009/08/01,2009/05/23,"information-studies, law, privacy, political-science","information-studies (#19), law (#10), privacy (#3), political-science (#13)",read,,,,,,,0,,,,,
5333772,The Privacy Advocates: Resisting the Spread of Surveillance,Colin J. Bennett,"Bennett, Colin J.",,"=""0262026384""","=""9780262026383""",3,3.20,MIT Press (MA),Hardcover,259,2008,2008,2009/01/01,2009/05/23,privacy,privacy (#7),read,,,,,,,0,,,,,
2435189,Privacy in Peril,James B. Rule,"Rule, James B.",,"=""0195307836""","=""9780195307832""",3,3.29,"Oxford University Press, USA",Hardcover,232,2007,2007,2009/01/01,2009/05/23,"privacy, political-science","privacy (#6), political-science (#17)",read,,,,,,,0,,,,,
217549,From Molecule to Metaphor: A Neural Theory of Language,Jerome A. Feldman,"Feldman, Jerome A.",,"=""0262062534""","=""9780262062534""",4,3.69,MIT Press (MA),Hardcover,357,2006,2006,2009/05/23,2009/02/03,"cognitive-science, for-school, ling","cognitive-science (#16), for-school (#2), ling (#8)",read,,,,,,,0,,,,,
1953308,Software and Internet Law,Mark A. Lemley,"Lemley, Mark A.","Robert P. Merges, Peter S. Menell","=""0735558647""","=""9780735558649""",4,3.67,Aspen Publishers,Hardcover,1151,2006,2000,2009/05/23,2009/02/03,"for-school, law, information-studies, intellectal-property-law, privacy","for-school (#3), law (#11), information-studies (#20), intellectal-property-law (#4), privacy (#4)",read,,,,,,,0,,,,,
3278309,Introduction to Information Retrieval,Christopher D. Manning,"Manning, Christopher D.","Hinrich Schütze, Prabhakar Raghavan","=""0521865719""","=""9780521865715""",0,4.23,Cambridge University Press,Hardcover,482,2008,2008,,2009/02/03,"to-read, information-studies, for-school","to-read (#10), information-studies (#9), for-school (#67)",to-read,,,,,,,0,,,,,
2482199,The Political Mind: Why You Can't Understand 21st-Century American Politics with an 18th-Century Brain,George Lakoff,"Lakoff, George",,"=""0670019275""","=""9780670019274""",0,3.86,Viking Adult,Hardcover,304,2008,2008,,2009/02/03,"to-read, cognitive-science, political-science, for-school","to-read (#8), cognitive-science (#6), political-science (#3), for-school (#66)",to-read,,,,,,,0,,,,,
31856,Philosophy in the Flesh: The Embodied Mind and its Challenge to Western Thought,George Lakoff,"Lakoff, George",Mark Johnson,"=""0465056741""","=""9780465056743""",4,4.05,Basic Books,Paperback,640,1999,1998,2009/09/10,2009/02/03,"for-school, philosophy, cognitive-science","for-school (#1), philosophy (#9), cognitive-science (#15)",read,,,,,,,0,,,,,
13455,Don't Think of an Elephant! Know Your Values and Frame the Debate: The Essential Guide for Progressives,George Lakoff,"Lakoff, George","Howard Dean, Dan Hazen","=""1931498717""","=""9781931498715""",2,3.94,Chelsea Green Publishing,Paperback,144,2004,2004,2009/05/23,2009/02/03,"ling, for-school, cognitive-science, political-science","ling (#9), for-school (#4), cognitive-science (#17), political-science (#14)",read,,,,,,,0,,,,,
1098650,Economics: Making Sense of the Modern Economy,Simon Cox,"Cox, Simon",,"=""1861976062""","=""9781861976062""",2,3.44,Bloomberg Press,Paperback,326,2006,2006,2009/06/30,2009/01/03,economics,economics (#14),read,,,,,,,0,,,,,
2173777,"A Clearing in the Forest: Law, Life, and Mind",Steven L. Winter,"Winter, Steven L.",,"=""0226902226""","=""9780226902227""",0,3.93,University Of Chicago Press,Paperback,448,2003,2001,,2009/01/03,"to-read, cognitive-science, law","to-read (#9), cognitive-science (#8), law (#1)",to-read,,,,,,,0,,,,,
2442173,The Future of the Internet and How to Stop It,Jonathan L. Zittrain,"Zittrain, Jonathan L.",,"=""0300124872""","=""9780300124873""",4,3.80,Yale University Press,Hardcover,342,2008,2008,2009/01/01,2009/01/03,"information-studies, law, intellectal-property-law, privacy, political-science","information-studies (#26), law (#13), intellectal-property-law (#6), privacy (#5), political-science (#16)",read,,,,,,,0,,,,,
44874,Code: Version 2.0,Lawrence Lessig,"Lessig, Lawrence",,"=""0465039146""","=""9780465039142""",5,3.94,Basic Books,Paperback,416,2006,1999,2008/01/01,2009/01/03,"for-school, intellectal-property-law, information-studies, law, political-science","for-school (#17), intellectal-property-law (#5), information-studies (#24), law (#12), political-science (#15)",read,,,,,,,0,,,,,
369766,Social Network Analysis: Methods and Applications,Stanley Wasserman,"Wasserman, Stanley","Dawn Iacobucci, Katherine Faust","=""0521387078""","=""9780521387071""",0,3.87,Cambridge University Press,Paperback,857,1994,1994,,2008/10/29,"to-read, sociology","to-read (#5), sociology (#10)",to-read,,,,,,,0,,,,,
1048424,Governing the Commons: The Evolution of Institutions for Collective Action,Elinor Ostrom,"Ostrom, Elinor",,"=""0521405998""","=""9780521405997""",0,4.15,Cambridge University Press,Paperback,298,1990,1990,,2008/10/29,"to-read, political-science","to-read (#4), political-science (#2)",to-read,,,,,,,0,,,,,
366821,The Evolution of Cooperation,Robert Axelrod,"Axelrod, Robert",Richard Dawkins,"=""0465005640""","=""9780465005642""",0,4.19,Basic Books,Paperback,264,2006,1984,,2008/10/29,to-read,to-read (#3),to-read,,,,,,,0,,,,,
2875137,Mental Models: Aligning Design Strategy with Human Behavior,Indi Young,"Young, Indi",,"=""1933820063""","=""9781933820064""",0,3.83,Rosenfeld Media,Paperback,299,2008,2008,,2008/09/25,"to-read, cognitive-science, design","to-read (#2), cognitive-science (#4), design (#3)",to-read,,,,,,,0,,,,,
89712,The Social Life of Information,John Seely Brown,"Brown, John Seely",Paul Duguid,"=""1578517087""","=""9781578517084""",4,3.82,Harvard Business Review Press,Paperback,330,2002,2000,2009/01/03,2008/08/11,information-studies,information-studies (#22),read,,,,,,,0,,,,,
817531,Mappings in Thought and Language,Gilles Fauconnier,"Fauconnier, Gilles",,"=""0521599539""","=""9780521599535""",0,4.12,Cambridge University Press,Paperback,220,1997,1997,,2008/07/16,"to-read, cognitive-science, ling","to-read (#6), cognitive-science (#5), ling (#4)",to-read,,,,,,,0,,,,,
63697,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver Sacks,"Sacks, Oliver",,"=""0684853949""","=""9780684853949""",0,4.04,Touchstone,Paperback,243,1998,1985,,2008/06/19,"to-read, cognitive-science","to-read (#7), cognitive-science (#7)",to-read,,,,,,,0,,,,,
53336,"Women, Fire, and Dangerous Things: What Categories Reveal About the Mind",George Lakoff,"Lakoff, George",,"=""0226468046""","=""9780226468044""",4,4.11,University Of Chicago Press,Paperback,632,1990,1987,2009/05/23,2008/06/19,"cognitive-science, for-school, ling, information-studies","cognitive-science (#18), for-school (#5), ling (#10), information-studies (#21)",read,,,,,,,0,,,,,
34459,Metaphors We Live By,George Lakoff,"Lakoff, George",Mark Johnson,"=""0226468011""","=""9780226468013""",5,4.08,University Of Chicago Press,Paperback,276,2003,1980,2009/05/23,2008/06/13,"cognitive-science, for-school, ling","cognitive-science (#19), for-school (#6), ling (#11)",read,,,,,,,0,,,,,
835623,How the Mind Works,Steven Pinker,"Pinker, Steven",,"=""0393318486""","=""9780393318487""",5,3.97,W. W. Norton & Company,Paperback,660,1999,1997,2008/01/01,2008/06/13,cognitive-science,cognitive-science (#21),read,,,,,,,0,,,,,
2406030,"Illustrated Guide to Home Chemistry Experiments: All Lab, No Lecture",Robert Bruce Thompson,"Thompson, Robert Bruce",,"=""0596514921""","=""9780596514921""",0,3.96,O'Reilly Media,Paperback,432,2008,2008,,2008/04/29,"to-read, how-to, chemistry","to-read (#1), how-to (#1), chemistry (#1)",to-read,,,,,,,0,,,,,
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.","Ernest Riera, Josep M. Fonalleras","=""0316769177""","=""9780316769174""",2,3.79,Back Bay Books,Paperback,277,2001,1951,1998/01/01,2007/11/30,"for-school, american","for-school (#19), american (#12)",read,,,,,,,0,,,,,
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",,"=""0679783261""","=""9780679783268""",5,4.24,Modern Library,Paperback,279,2000,1813,1998/01/01,2007/11/30,"classics, british, for-school","classics (#28), british (#5), for-school (#18)",read,,,,,,,0,,,,,
231262,Head First Java,Kathy Sierra,"Sierra, Kathy",Bert Bates,"=""0596009208""","=""9780596009205""",3,4.19,O'Reilly Media,Paperback,688,2005,2003,,2007/11/30,computer-science,computer-science (#9),read,,,,,,,0,,,,,
39933,How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines,Thomas C. Foster,"Foster, Thomas C.",,"=""006000942X""","=""9780060009427""",2,3.63,Harper Perennial,Paperback,314,2003,2003,2007/01/01,2007/11/30,library,library (#82),read,,,,,,,0,,,,,
5211,A Fine Balance,Rohinton Mistry,"Mistry, Rohinton",,"=""140003065X""","=""9781400030651""",5,4.34,Vintage,Paperback,603,2001,1995,,2007/11/29,indian,indian (#1),read,,,,,,,0,,,,,
43559,American Splendor: The Life and Times of Harvey Pekar,Harvey Pekar,"Pekar, Harvey","Robert Crumb, Gary Dumm, Gregg Budgett, Gerry Shamray, Kevin Brown, Sue Cavey, Joyce Brabner, Val Mayerik, Sean   Carroll","=""1840237872""","=""9781840237870""",4,4.05,Ballantine Books,Paperback,318,2003,1986,,2007/11/29,comix,comix (#29),read,,,,,,,0,,,,,
1063081,Real Stuff,Dennis P. Eichhorn,"Eichhorn, Dennis P.",,"=""0974587001""","=""9780974587004""",4,3.89,Swifty Morales Pr,Paperback,195,2004,2004,,2007/11/29,"humor, comix","humor (#8), comix (#28)",read,,,,,,,0,,,,,
9517,"Persepolis 2: The Story of a Return (Persepolis, #2)",Marjane Satrapi,"Satrapi, Marjane",Anjali Singh,"=""0375714669""","=""9780375714665""",5,4.23,Pantheon,Paperback,187,2005,2001,2005/01/01,2007/11/29,comix,comix (#27),read,,,,,,,0,,,,,
9516,"Persepolis: The Story of a Childhood (Persepolis, #1)",Marjane Satrapi,"Satrapi, Marjane",Mattias Ripa,"=""037571457X""","=""9780375714573""",5,4.22,Pantheon,Paperback,153,2004,2000,2005/01/01,2007/11/29,comix,comix (#26),read,,,,,,,0,,,,,
43576,Twentieth Century Eightball,Daniel Clowes,"Clowes, Daniel",,"=""1560974362""","=""9781560974369""",5,4.14,Fantagraphics,Paperback,112,2002,2002,,2007/11/29,"comix, humor","comix (#25), humor (#7)",read,,,,,,,0,,,,,
62953,Ghost World,Daniel Clowes,"Clowes, Daniel",,"=""1560974273""","=""9781560974277""",4,3.87,Fantagraphics,Paperback,80,2001,1998,,2007/11/29,comix,comix (#24),read,,,,,,,0,,,,,
297627,"The League of Extraordinary Gentlemen, Vol. 1",Alan Moore,"Moore, Alan",Kevin O'Neill,"=""1563898586""","=""9781563898587""",4,3.93,America's Best Comics,Paperback,192,2002,2000,,2007/11/29,comix,comix (#22),read,,,,,,,0,,,,,
25105,"The Sandman, Vol. 7: Brief Lives",Neil Gaiman,"Gaiman, Neil","Jill Thompson, Vince Locke, Peter Straub","=""1563891379""","=""9781563891373""",4,4.55,Vertigo,Hardcover,256,1999,1994,,2007/11/29,"fantasy, comix","fantasy (#18), comix (#21)",read,,,,,,,0,,,,,
25103,Worlds' End (The Sandman #8),Neil Gaiman,"Gaiman, Neil","Mike Allred, Gary Amaro, Mark Buckingham, David Giordano, Tony Harris, Steve Leialoha, Vince Locke, Shea Anton Pensa, Alec Stevens, Bryan Talbot, John Watkiss, Todd Klein, Michael Zulli, Stephen King","=""1563891700""","=""9781563891700""",5,4.48,Vertigo,Hardcover,168,1999,2011,,2007/11/29,"comix, fantasy","comix (#20), fantasy (#17)",read,,,,,,,0,,,,,
25104,The Wake (The Sandman #10),Neil Gaiman,"Gaiman, Neil","Michael Zulli, Jon J. Muth, Charles Vess, Mikal Gilmore","=""1563892871""","=""9781563892875""",4,4.53,Vertigo / DC Comics,Hardcover,192,1999,1996,,2007/11/29,"comix, fantasy","comix (#19), fantasy (#16)",read,,,,,,,0,,,,,
71252,"The Kindly Ones (The Sandman, #9)",Neil Gaiman,"Gaiman, Neil","Marc Hempel, Richard Case, D'Israeli, Teddy Kristiansen, Glyn Dillon, Charles Vess, Dean Ormston, Kevin Nowlan, Todd Klein, Frank McConnell","=""1563892049""","=""9781563892042""",4,4.59,Vertigo,Hardcover,352,1999,2011,,2007/11/29,"fantasy, comix","fantasy (#15), comix (#18)",read,,,,,,,0,,,,,
25106,"The Sandman, Vol. 6: Fables and Reflections",Neil Gaiman,"Gaiman, Neil","Bryan Talbot, Stan Woch, P. Craig Russell, Shawn McManus, John Watkiss, Jill Thompson, Duncan Eagleson, Kent Williams, Todd Klein","=""1563891069""","=""9781563891069""",4,4.45,Vertigo DC Comics,Hardcover,264,1993,1990,,2007/11/29,"comix, fantasy","comix (#17), fantasy (#14)",read,,,,,,,0,,,,,
25102,"The Sandman, Vol. 5: A Game of You",Neil Gaiman,"Gaiman, Neil","Shawn McManus, Colleen Doran, Bryan Talbot, George Pratt, Stan Woch, Dick Giordano, Todd Klein","=""1563890933""","=""9781563890932""",4,4.43,Vertigo,Hardcover,192,1999,1993,,2007/11/29,"comix, fantasy","comix (#16), fantasy (#13)",read,,,,,,,0,,,,,
25100,"The Sandman, Vol. 3: Dream Country",Neil Gaiman,"Gaiman, Neil","Kelley Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Erickson","=""156389226X""","=""9781563892264""",2,4.29,Vertigo,Hardcover,160,1999,1991,,2007/11/29,"comix, fantasy","comix (#15), fantasy (#12)",read,,,,,,,0,,,,,
25101,"The Sandman, Vol. 4: Season of Mists",Neil Gaiman,"Gaiman, Neil","Matt Wagner, George Pratt, Dick Giordano, Kelley Jones, P. Craig Russell, Mike Dringenberg, Malcolm Jones III, Todd Klein, Harlan Ellison","=""1563890356""","=""9781563890352""",5,4.54,Vertigo,Hardcover,224,1999,1990,,2007/11/29,"fantasy, comix","fantasy (#11), comix (#14)",read,,,,,,,0,,,,,
25099,"The Sandman, Vol. 2: The Doll's House",Neil Gaiman,"Gaiman, Neil","Steve Parkhouse, Chris Bachalo, Michael Zulli, Mike Dringenberg, Malcolm Jones III, Todd Klein, Clive Barker","=""1563892251""","=""9781563892257""",5,4.44,Vertigo,Hardcover,232,1999,1990,,2007/11/29,"fantasy, comix","fantasy (#10), comix (#12)",read,,,,,,,0,,,,,
23754,"The Sandman, Vol. 1: Preludes and Nocturnes",Neil Gaiman,"Gaiman, Neil","Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger","=""1563892278""","=""9781563892271""",4,4.32,Vertigo,Hardcover,240,1998,1989,,2007/11/29,"comix, fantasy","comix (#11), fantasy (#9)",read,,,,,,,0,,,,,
38333,Black Hole,Charles Burns,"Burns, Charles",,"=""037542380X""","=""9780375423802""",3,3.83,Pantheon,Hardcover,368,2005,1995,,2007/11/29,comix,comix (#10),read,,,,,,,0,,,,,
823763,Jonathan Strange & Mr Norrell,Susanna Clarke,"Clarke, Susanna",Portia Rosenberg,"=""0747579881""","=""9780747579885""",4,3.80,Bloomsbury Publishing PLC,Paperback,1006,2005,2004,2011/05/27,2007/11/29,"fantasy, hugo-nebula","fantasy (#1), hugo-nebula (#12)",read,,,,,,,0,,,,,
49852,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439784549""","=""9780439784542""",4,4.53,Arthur A. Levine Books,Hardcover,652,2005,2005,2007/01/01,2007/11/29,fantasy,fantasy (#6),read,,,,,,,0,,,,,
